id	title	creator	pubd	pages	bc
dli.osmania.4469	ಸಾಹಿತ್ಯ ಶಕ್ತಿ	ಡಿ. ವಿ. ಜಿ.	1950-02-17T00:00:00Z		
dli.osmania.4470	ಭಾಷಣಗಳು ಮತ್ತು ಲೇಖನಗಳು	ತ. ಸು. ಶಾಮರಾಯ	1951-02-16T00:00:00Z		
dli.osmania.4471	ನಂದಿ ಮಹಾತ್ಯ್ಮಂ ಪ್ರಥಮ ಸಂಪುಟ	ಗೋಪಕವಿ	1907-02-17T00:00:00Z		
dli.osmania.4472	(ಕವನ ಸಂಗ್ರಹಗಳು)	ತಿ.ನಂ. ಶ್ರೀಕಂಠಯ್ಯ	1932-02-17T00:00:00Z		
dli.osmania.4473	ವರ್ಷವರ್ದಂತೀ ಶತಕಂ	ಎಂ. ಎ. ರಾಜಾನುಜಯ್ಯಂಗಾರ್ಯ ಮತ್ತು ಎಸ್. ಜಿ. ನರಸಿಂಹಾಚಾರ್ಯ	1901-02-17T00:00:00Z		
dli.osmania.4474	ದಾಸರ ಪದ ಸಂಗ್ರಹ	ಶ್ರೀಮನ್ಮಧ್ವಸಿದ್ಧಾಂತ ಗ್ರಂಥಾಲಯ	1927-02-16T00:00:00Z		
dli.osmania.4475	ಅಪ್ರತಿಮ ವೀರ ಚರಿತಂ	ಎಸ್. ಜಿ. ನರಸಿಂಹಾಚಾರ್, ಎಂ. ಎ. ರಾಮಾನುಜೈಯ್ಯಂಗಾರ್	1893-02-16T00:00:00Z		
dli.osmania.4476	ಕರ್ನಾಟಕ ಮಯಾಭಾರತ ಒಂಬತ್ತನೆಯ ಸಂಪುಟ ಕರ್ಣಪರ್ವ	ಕುಮಾರ ವ್ಯಾಸ	1940-02-16T00:00:00Z		
dli.osmania.4477	ಆಕಾಶದೊಳಗಿನ ಅದ್ಭುತ ಚಮತ್ಕಾರಗಳು	ಪಾಟೀಲ ತಿರುಮಲರಾಯರು	1931-02-16T00:00:00Z		
dli.osmania.4478	ವ್ಯವಹಾರ ಗಣಿತಂ	ಎಂ. ಮರಿಯಪ್ಪ ಭಟ್ಟ	1955-02-16T00:00:00Z		
dli.osmania.4479	ರತ್ನಹಾರ	ಬಿ. ಪುಟ್ಟಸ್ವಾಮಯ್ಯ	1954-02-17T00:00:00Z		
dli.osmania.4480	ಮಹಾಕವಿ ಕಮಲಭವ ವಿರಚಿತ ಶಾಂತಿಶ್ವರ ಪುರಾಣಂ	ಎಂ.ಎ.ರಾಮಾನುಜಯ್ಯಂಗಾರ್ಯ	1912-02-17T00:00:00Z		
dli.osmania.4481	ಕೃಷ್ಣ ಗೋಪೀವಿಲಾಸಂ	ಎಂ. ಎ. ರಾಜಾನುಜಯ್ಯಂಗಾರ್ಯ ಮತ್ತು ಎಸ್. ಜಿ. ನರಸಿಂಹಾಚಾರ್ಯ	1894-02-16T00:00:00Z		
dli.osmania.4482	ಅನಂತನಾಥ ಪುರಾಣಂ	ಜನ್ನ	1930-02-16T00:00:00Z		
dli.osmania.4483	ಶಿವಶರಣರ ಚರಿತ್ರೆಗಳು ಭಾಗ 3	ಫ. ಗು. ಹಳಕಟ್ಟಿ	1951-02-17T00:00:00Z		
dli.osmania.4484	ದೇವ ಕವಿಯ ಮರುಳಸಿದ್ಧ ಕಾವ್ಯ	ಅ. ನ. ಕೃಷ್ಣರಾಯ	1950-02-16T00:00:00Z		
dli.osmania.4485	ನವರಾತ್ರಿ ೧	ಶ್ರೀನಿವಾಸ	1953-02-16T00:00:00Z		
dli.osmania.4486	ಪದ್ಯಸಾರ - ದ್ವಿತೀಯ ಭಾಗ	ಬಿ. ವೆಂಕಟಾಚಾರ್	1913-02-17T00:00:00Z		
dli.osmania.4487	ಶಾಸನ ಸಾಹಿತ್ಯ ಸಂಚಯ	ಎ.ಎಂ. ಅಣ್ಣಿಗೇರಿ	1955-02-17T00:00:00Z		
dli.osmania.4488	ಸಾಹಿತ್ಯ ಮಣಿಮಾಲೆ	ಉಗ್ರಾಣದ ಮಂಗೇಶರಾವ್	1930-02-16T00:00:00Z		
dli.osmania.4489	ಧ್ರುವಚರಿತ್ರೆ	ಮಂ. ಆ. ರಾಮಾನುಜಯ್ಯಂಗಾರ್	1916-02-17T00:00:00Z		
dli.osmania.4490	ಕರ್ನಾಟಕ ನಂದಿನಿ	ಸಂ. ನಂದಿನಿ	1917-02-16T00:00:00Z		
dli.osmania.4491	ರಸ ರತ್ನಾಕರಂ	ಎ. ವೆಂಕಟರಾವ್, ಹೆಚ್. ಶೇಷ ಅಯ್ಯಂಗಾರ್	1932-02-16T00:00:00Z		
dli.osmania.4492	ಹರಿಹರನ ರಗಳೆಗಳು ಭಾಗ ೨	ಫ. ಗು. ಹಳಕಟ್ಟಿ	1933-02-16T00:00:00Z		
dli.osmania.4493	ಸಾವಿತ್ರಿಯ ಚರಿತ್ರೆ	ಬಸಪ್ಪ ಶಾಸ್ತ್ರಿ ಮತ್ತು ಸುಬ್ಬ ರಾವ್	1920-02-16T00:00:00Z		
dli.osmania.4494	ಜನಪ್ರಿಯ ವಿಜ್ಞಾನ	ಸೆಂಟ್ರಲ್ ಕಾಲೇಜು ವಿದ್ಯಾರ್ಥಿಗಳು ಹಾಗೂ ಅಧ್ಯಾಪಕರು	1955-02-16T00:00:00Z		
dli.osmania.4495	ಗೃಹ ವಿಜ್ಞಾನ ಭಾಗ 2	ಶಿವರಾಮ ಕಾರಂತ	1939-02-15T00:00:00Z		
dli.osmania.4496	ಕರ್ನಾಟಕ ಸಂಜೀವನಂ	ಎಂ. ಎ. ರಾಜಾನುಜಯ್ಯಂಗಾರ್ಯ ಮತ್ತು ಎಸ್. ಜಿ. ನರಸಿಂಹಾಚಾರ್ಯ	1896-02-16T00:00:00Z		
dli.osmania.4497	ಪದಾರ್ಥ ವಿಜ್ಞಾನ ಶಾಸ್ತ್ರ	ಲಭ್ಯವಿಲ್ಲ	1955-02-16T00:00:00Z		
dli.osmania.4498	ನಮ್ಮ ನದಿಗಳು	ಗಿರಿಜಾಬಾಯಿ	1950-02-16T00:00:00Z		
dli.osmania.4499	ಕರ್ನಾಟಕ ಹರಿದಾಸ ಕೀರ್ತನ ತರಂಗಿಣಿ	ವಾದಿರಾಜ ಸ್ವಾಮಿಗಳು	1950-02-16T00:00:00Z		
dli.osmania.4500	ಅನುಭವಸಾರವು	ನಿಜಗುಣ ಯೋಗಿ	1904-02-17T00:00:00Z		
dli.osmania.4501	ಶೇಷರಾಮಾಯಣಂ	ಸೋಸಲೆ ಅಯ್ಯಾಶಾಸ್ತ್ರಿ	1901-02-16T00:00:00Z		
dli.osmania.4502	ಪ್ರಾಚೀನ ಸಾಹಿತ್ಯ	ಟಿ. ಎಸ್. ವೆಂಕಣ್ಣಯ್ಯ	1948-02-16T00:00:00Z		
dli.osmania.4503	ಹರಿಕಥಾಮೃತ ಸಾರ	ಶ್ರೀಮಜ್ಜಗನ್ನಾಥ ದಾಸರು	1925-02-16T00:00:00Z		
dli.osmania.4504	ನಾಲ್ಮಣಿ ಕಡುಕು	ಎಲ್. ಗುಂಡಪ್ಪ	1939-02-17T00:00:00Z		
dli.osmania.4505	ನೂತನ ಸಾಮಾನ್ಯವಿಜ್ಞಾನ ದ್ವಿತೀಯ ಭಾಗ ಪ್ರಕರಣ ೧	ದಾಮೋದರ ಬಾಳಿಗ	1939-02-16T00:00:00Z		
dli.osmania.4506	ಅಭಿನವದಶಕುಮಾರಚರಿತೆ	ಚೌಂಡರಾಜ	1902-02-16T00:00:00Z		
dli.osmania.4507	ಎಕ್ಸ್-ರೇ	ಯು. ರಾಘವೇಂದ್ರ ಆಚಾರ್ಯ	1940-02-15T00:00:00Z		
dli.osmania.4508	ಜೀವಂದರ ಚರಿತೆ	ಎಸ್.ಎಸ್. ಸುಬ್ಬರಾವ್	1930-02-17T00:00:00Z		
dli.osmania.4509	ಪ್ರಭುಲಿಂಗಲೀಲೆಯ ಸಂಗ್ರಹ	ಬಸವಲಿಂಗಯ್ಯ ಎಂ. ಎಸ್. ಮತ್ತು ಎಂ. ಆರ್. ಶ್ರೀನಿವಾಸ ಮೂರ್ತಿ	1934-02-17T00:00:00Z		
dli.osmania.4510	ಪ್ರಾಣಿ ಶಾಸ್ತ್ರ	ಡಾ|| ಎ. ಸುಬ್ಬರಾವ್ , ಎ. ನಾರಾಯಣರಾವ್	1944-02-16T00:00:00Z		
dli.osmania.4511	ವೀರಭದ್ರ ವಿಜಯಂ	ವೀರಭದ್ರ ನೃಪಾಲ	1930-02-17T00:00:00Z		
dli.osmania.4512	ಕಾಳೀಸ್ವಯಂವರ	ಹನುಮಂತರಾವ್ ಕುಲಕರ್ಣಿ ಗೋರಬಾಳ	1915-02-16T00:00:00Z		
dli.osmania.4513	ಗ್ರಾಮರಾಜ್ಯ	ವಿನೋಬಾ	1955-02-16T00:00:00Z		
dli.osmania.4514	ತೊರವೆ ರಾಮಾಯಣ ಬಾಲಕಾಂಡ	ನರಸಿಂಹ	1923-02-16T00:00:00Z		
dli.osmania.4515	ಚೆನ್ನಬಸವ ಸಾಹಿತ್ಯ	ಶ್ರೀ ಚೆನ್ನಬಸವಣ್ಣ	1955-02-16T00:00:00Z		
dli.osmania.4516	ಪದ್ಮರಾಜಪುರಾನ	ಪದ್ಮಣಾಂಕ ಮಹಾಕವಿ	1909-02-17T00:00:00Z		
dli.osmania.4517	ಕನ್ನಡ ಸ್ತ್ರೀ ಪದ್ಯಮಾಲಿಕೆ	ಎ.ನಾರ್ಣಪ್ಪಯ್ಯ	1933-02-17T00:00:00Z		
dli.osmania.4518	ರಾಧೇಯ	ಕೃಷ್ಣಮೂರ್ತಿ ಪುರಾಣಿಕ	1952-02-17T00:00:00Z		
dli.osmania.4519	ಶರೀರ ಶಿಕ್ಷೆ	ಜೆ. ಬಾಪಟ್	1940-02-16T00:00:00Z		
dli.osmania.4520	ಧರ್ಮಾಮೃತ ಸಂಗ್ರಹಂ	ಲಭ್ಯವಿಲ್ಲ	1952-02-17T00:00:00Z		
dli.osmania.4521	ಶ್ರೀ ಲಿಂಗಮಹಾಪುರಾಣಂ	ಎಡತೊರೆ ಚಂದ್ರಶೇಖರಶಾಸ್ತ್ರಿ	1945-02-16T00:00:00Z		
dli.osmania.4522	ಅರಗಿನ ಮನೆ	ಶರಶ್ಚಂದ್ರ (ಅನುವಾದ ಮೇವುಂಡಿ ಮಲ್ಲಾರಿ)	1944-02-15T00:00:00Z		
dli.osmania.4523	ಹಿಂದೂದೇಶದ ಭೂ ಚರಿತ್ರೆ 18	ನಾಗಪ್ಪ ವೈ.	1941-02-16T00:00:00Z		
dli.osmania.4524	ನನ್ನನಲ್ಲಿ	ಮಧುರಚೆನ್ನ	1933-02-17T00:00:00Z		
dli.osmania.4525	ಕಬ್ಬಿಗರ ಕಾವಂ	ಎಂ. ಎ. ರಾಜಾನುಜಯ್ಯಂಗಾರ್ಯ ಮತ್ತು ಎಸ್. ಜಿ. ನರಸಿಂಹಾಚಾರ್ಯ	1930-02-17T00:00:00Z		
dli.osmania.4526	ಅಕ್ರೂರ ಚರಿತ್ರೆ	ಸೋಮನಾಥ ಕವಿ	1923-02-16T00:00:00Z		
dli.osmania.4527	ವಚನಶಾಸ್ತ್ರ ಸಾರ ಭಾಗ-೩	ಫ.ಗು. ಹಳಕಟ್ಟಿ	1939-02-17T00:00:00Z		
dli.osmania.4528	ಕನ್ನಡ ಸ್ತೋತ್ರ ಸಂಗ್ರಹ	ಪಂಡಿತ ಕೆ. ಭುಜಬಲಿ ಶಾಸ್ತ್ರಿ	1949-02-16T00:00:00Z		
dli.osmania.4529	ಕರ್ನಾಟಕ ಮಹಾಭಾರತ ಸಭಾಪರ್ವ ಸಂಪುಟ ೩	ಕುಮಾರವ್ಯಾಸ ಕವಿ	1915-02-16T00:00:00Z		
dli.osmania.4530	ವಿಚಿತ್ರ ಲೋಕದಲ್ಲಿ ವಿದ್ಯಾಲಂಕಾರ	ಪ್ರೊ|| ಗ್ಯಾಮೋ (ಅನುವಾದ ಬಿ.ವಿ. ಸುಬ್ಬರಾಯಪ್ಪ)	1951-02-16T00:00:00Z		
dli.osmania.4531	ರಟ್ಟಮತಂ	ಎಚ್. ಶೇಷಯ್ಯಂಗಾರ್	1950-02-16T00:00:00Z		
dli.osmania.4532	ಹರಿಹರ ಕವಿಯ ನಿಂಬಿಯಣ್ಣನ ರಗಳೆ	ತೀ.ನಂ. ಶ್ರೀಕಂಠಯ್ಯ	1946-02-17T00:00:00Z		
dli.osmania.4533	ಕಾವ್ಯಸಾಮ್ರಾಜ್ಯ	ಬಸವಲಿಂಗಯ್ಯ ಎಂ. ಎಸ್. ಮತ್ತು ಎಂ. ಆರ್. ಶ್ರೀನಿವಾಸ ಮೂರ್ತಿ	1934-02-16T00:00:00Z		
dli.osmania.4534	ಕನ್ನಡದ ಬಾವುಟ	ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತು	1915-02-16T00:00:00Z		
dli.osmania.4535	ನಳ ಚರಿತೆ	ಹರಿಹರ ದೇವ	1906-02-16T00:00:00Z		
dli.osmania.4536	ಪ್ರಭುಲಿಂಗಲೀಲೆ	ಚಾಮರಸ	1938-02-16T00:00:00Z		
dli.osmania.4537	ಶ್ರೀ ಕುಮದೇಂದು ರಾಮಾಯಣದ ಪೂರ್ವಭಾಗ	ಶ್ರೀ ಕುಮದೇಂದು ಮುನೀಶ್ವರ	1936-02-16T00:00:00Z		
dli.osmania.4538	ಶ್ರೀ ಮಹಾಭಾರತ ಸಭಾಪರ್ವ	ದೇವಶಿಖಾಮಣಿ ಅಳಸಿಂಗರಾಚಾರ್ಯ	1932-02-16T00:00:00Z		
dli.osmania.4539	ಷೋಡಶಿ	ಕುವೆಂಪು	1947-02-17T00:00:00Z		
dli.osmania.4540	ಎಲ್ ಎಲ್ ಬಿ. ಅಥವಾ ಇಪ್ಪತ್ತನೇ ಶತಮಾನ	ಬಿ.ಎಸ್. ರಾಮಚಂದ್ರಯ್ಯ	1935-02-15T00:00:00Z		
dli.osmania.4541	ಸತ್ಯವಿದ್ಯಾರಾಜ	ಸದಾನಂದ ಎಸ್. ಸಾಲಿಮಠ	1954-02-15T00:00:00Z		
dli.osmania.4542	ಗಿಲಿವಿಂಡು	ಗೋವಿಂದ ಪೈ	1930-02-17T00:00:00Z		
dli.osmania.4543	ಪಯಣ	ವಿನಾಯಕ	1937-02-16T00:00:00Z		
dli.osmania.4544	ನಿರ್ಮಲೆ	ಶ್ರೀರಾಮ	1918-02-15T00:00:00Z		
dli.osmania.4545	ನಳಚಂಪು	ಚೌಂಡರಾಜ	1952-02-17T00:00:00Z		
dli.osmania.4546	ಕವಿಸಮಯಂ ಪ್ರಥಮ ಭಾಗ	ಮ. ಅ. ರಾಮಾನುಜಯ್ಯಂಗಾರ್	1908-02-16T00:00:00Z		
dli.osmania.4547	ಶ್ರೀ ವಿದ್ಯಾರಣ್ಯ ಚರಿತ್ರೆ	ಬಾಳಾಚಾರ್ಯ ಸಕ್ಕರಿ	1919-02-16T00:00:00Z		
dli.osmania.4548	ಶ್ರೀ ಗೀತಗೋಪಾಲಂ	ಚೌಂಡರಾಜ	1905-02-16T00:00:00Z		
dli.osmania.4549	ಶ್ರೀನಿವಾಸ ಸಂಕೀರ್ತನಂ	ಸರಗೂರು ವೆಂಕ	1924-02-16T00:00:00Z		
dli.osmania.4550	ಕಾವ್ಯಸಮರ್ಥನೆ	ಸಿ. ಮಹಾದೇವಪ್ಪ	1955-02-16T00:00:00Z		
dli.osmania.4551	ಪಾಶ್ಚಿಮಾತ್ಯ ಮಹಾಪುರುಷರು	ಗೌರೀಶ ಕಾಯ್ಕಿಣಿ	1953-02-17T00:00:00Z		
dli.osmania.4552	ಶ್ರೀ ಹರಿಕಥಾಮೃತ ಸಾರವು	ದಾಸರ ಲಕ್ಷ್ಮೀನಾರಾಯಣ ರಾವ್	1930-02-16T00:00:00Z		
dli.osmania.4553	ಶ್ರೀ ರಾಘವೇಂದ್ರ ಗುರುಸಾರ್ವಭೌಮ	ಗೋರಬಾಳ ಹನುಮಂತರಾವ್	1950-02-17T00:00:00Z		
dli.osmania.4554	ಅರುಣ	ಶ್ರೀನಿವಾಸ	1924-02-17T00:00:00Z		
dli.osmania.4555	ಧರ್ಮಾಮೃತಂ ಭಾಗ ೨	ಶ್ಯಾಮಾಶಾಸ್ತ್ರಿ	1926-02-17T00:00:00Z		
dli.osmania.4556	ಭರತೆಶವೈಭವ ಪ್ರಥಮ ಭಾಗ ಭೋಗವಿಜಯ	ಉಗ್ರಾಣದ ಮಂಗೇಶರಾವ್	1923-02-17T00:00:00Z		
dli.osmania.4557	ನೂತನ ಲಘು ವಿಙ್ಞಾನ ತೃತೀಯ ಪುಸ್ತಕ	ದಾಮೋದರ ಬಾಳಿಗ	1946-02-16T00:00:00Z		
dli.osmania.4558	ಭಾವಚಿಂತಾರತ್ನಂ	ಎಂ. ಎ. ರಾಜಾನುಜಯ್ಯಂಗಾರ್ಯ ಮತ್ತು ಎಸ್. ಜಿ. ನರಸಿಂಹಾಚಾರ್ಯ	1900-02-16T00:00:00Z		
dli.osmania.4559	ಕರ್ಣಾಟಕ ಮಹಾಭಾರತ ಅರಣ್ಯಪರ್ವ ಸಂಪುಟ ೪	ವಿ. ಶ್ಯಾಮಾಚಾರ್	1918-02-17T00:00:00Z		
dli.osmania.4560	ಸಂಯ್ಯುಕ್ತ್ವ - ಕೌಮುದಿ	ಮಂಗರಸ	1923-02-16T00:00:00Z		
dli.osmania.4561	ಸಂಗೀತ ಕಲಾ ಪ್ರವೇಶ ಭಾಗ ೧,೨,೩	ಭಾಸ್ಕರರಾವ್ ಬ್ಯಾಂಕರ್	1940-02-16T00:00:00Z		
dli.osmania.4562	ಕರ್ಣರಸಾಯನಂ	ಕೃಷ್ಣಭಟ್ಟ ಕೆ.ವಿ	1953-02-16T00:00:00Z		
dli.osmania.4563	ಬೆಳಕು	ಕೆ.ಬಿ. ಸೀತಾರಾಮ ದೊರೆಬಲ್ಲಾಳ	1938-02-16T00:00:00Z		
dli.osmania.4564	ಮಹಾಭಾರತ ಪೌಲೋಮ - ಆಸ್ತಿಕ ಪರ್ವ	ಸದಾನಂದ ಯೋಗೀಂದ್ರ	1911-02-16T00:00:00Z		
dli.osmania.4565	ಹರಿಹರನ ರಗಳೆಗಳು ಭಾಗ ೫	ಫ. ಗು. ಹಳಕಟ್ಟಿ	1935-02-16T00:00:00Z		
dli.osmania.4566	ನಂಜಕವಿಯ ಕಪೋತ ವಾಕ್ಯಂ	ಮಂ. ಆ. ರಾಮಾನುಜಯ್ಯಂಗಾರ್	1912-02-17T00:00:00Z		
dli.osmania.4567	ಪುಷ್ಪದಂತ ಪುರಾಣಂ	ಗುಣವರ್ಮ	1933-02-17T00:00:00Z		
dli.osmania.4568	ಲೀಲಾವತಿ ಪ್ರಬಂಧಂ	ನೇಮಿಚಂದ್ರ	1898-02-17T00:00:00Z		
dli.osmania.4569	ಮಹಾತ್ಮ ತುಲಸಿದಾಸ	ಶಂಕರರಾವ ಕುಲಕರ್ಣಿ	1930-02-15T00:00:00Z		
dli.osmania.4570	ಶ್ರೀಕೃಷ್ಣಲೀಲಾಮೃತ	ಪ್ರಾಣೇಶ ವಿಠ್ಠಲ	1926-02-16T00:00:00Z		
dli.osmania.4571	ದಿಗ್ವಿಜಯ ಪ್ರಕರಣ (ಸಂಧಿಗಳು ೨,೩,೪)	ಕುಮಾರವ್ಯಾಸ	1918-02-16T00:00:00Z		
dli.osmania.4572	ಹರಿಭಕ್ತಿ ಸುಧೆ	ರಂಗನಾಥ ರಾಮಚಂದ್ರ ದಿವಾಕರ	1938-02-17T00:00:00Z		
dli.osmania.4573	ಕನ್ನಡ ಸಾಹಿತ್ಯವಾಹಿನಿ	ಎನ್. ಕೆ. ಕುಲಕರ್ಣಿ	1939-02-16T00:00:00Z		
dli.osmania.4574	ಶ್ರೀ ಲಕ್ಷ್ಮೀ ನೃಸಿಂಹ ಸ್ತೋತ್ರ	ಎಸ್.ಎನ್. ನರಹರಯ್ಯ	1919-02-16T00:00:00Z		
dli.osmania.4575	ಕನ್ನಡ ನಾಲಡಿ	ಆರ್. ತಾತಾ	1915-02-16T00:00:00Z		
dli.osmania.4576	ಮುದ್ದನಮಾತು	ಆನಂದಕಂದ	1927-02-16T00:00:00Z		
dli.osmania.4577	ರಾಜಶೇಖರ ವಿಲಾಸಂ	ಪಿ.ಆರ್. ಕರಿಬಸವಶಾಸ್ತ್ರಿ	1913-02-17T00:00:00Z		
dli.osmania.4578	ಹಿಂದಿ ಹಿಂದಿ ಕನ್ನಡ ರತ್ನ ಕೋಶ	ಜೆ.ಡಿ. ಮೈಸಾಲೆ	1950-02-16T00:00:00Z		
dli.osmania.4579	ಚಿಕ್ಕದೇವೇಂದ್ರ ವಂಶಾವಳಿ	ಎಸ್.ಜಿ.ನರಸಿಂಹಾಚಾರ್	1901-02-17T00:00:00Z		
dli.osmania.4580	ಮೋಹನತರಂಗಿಣಿ ಎಂಬ ಶ್ರೀ ಕೃಷ್ಣ ಚರಿತ್ರೆ	ಎಂ.ಎ. ರಾಮಾನುಜಯ್ಯಂಗಾರ್	1913-02-16T00:00:00Z		
dli.osmania.4581	ಜೀವಂಧರ ಚರಿತೆ	ಮಂ. ಆ. ರಾಮಾನುಜಯ್ಯಂಗಾರ್	1908-02-16T00:00:00Z		
dli.osmania.4582	ಭರತೇಶವೈಭವ ದ್ವಿತೀಯ ಭಾಗ (ದಿಗ್ವಿಜಯ)	ಉಗ್ರಾಣದ ಮಂಗೇಶರಾವ್	1924-02-17T00:00:00Z		
dli.osmania.4583	ಹಕ್ಸನ್ಹಿತೆ ಭಾಗ ೧	ಚಕ್ರವರ್ತಿ ಜಿ.ಎನ್.	1952-02-16T00:00:00Z		
dli.osmania.4584	ಪ್ರೇಮ ಕಾಶ್ಮೀರ	ಕೆ.ವಿ. ಪುಟ್ಟಪ್ಪ	1946-02-17T00:00:00Z		
dli.osmania.4585	ಶ್ರೀಅನ೦ತನ ಕಥಾ	ಹನುಮಂತ ರಾವ್ ಗೋರಬಾಳ	1950-02-16T00:00:00Z		
dli.osmania.4586	ಕೆಳದಿನೃಪವಿಜಯಂ	ಲಿಂಗಣ್ಣ ಕವಿ	1921-02-17T00:00:00Z		
dli.osmania.4587	ಭರ್ತೃಹರಿ ಭಾಗ ೧	ಟೀಕಾ ತಾತ್ಪರ್ಯ ಸಮಿತಿ	1950-02-16T00:00:00Z		
dli.osmania.4588	ಕನ್ನಡ ಭತೃಹರಿ ಸುಭಾಷಿತ	ಬಸವಪ್ಪಶಾಸ್ತ್ರಿ	1894-02-17T00:00:00Z		
dli.osmania.4589	ನವನೀತ ರಾಮಾಯಣ	ಮುಳಿಯ ತಿಮ್ಮಪ್ಪಯ್ಯ	1940-02-16T00:00:00Z		
dli.osmania.4590	ಕರ್ನಾಟಕ ಮಹಾಭಾರತ ದ್ರೋಣಪರ್ವ ಸಂಪುಟ ೮	ಕುಮಾರ ವ್ಯಾಸ	1936-02-16T00:00:00Z		
dli.osmania.4591	ಮಾಧವನಿದಾನ	ಪಟ್ಣಗೆರೆ ಸೂರ್ಯನಾರಾಯಣಶಾಸ್ತ್ರಿ	1929-02-17T00:00:00Z		
dli.osmania.4592	ಚಂದ್ರಹಾಸಾಭ್ಯುದಯಂ	ಹೆಚ್. ವೆಂಕಟರಾಯ	1906-02-17T00:00:00Z		
dli.osmania.4593	ಹರಿಶ್ಚಂದ್ರಕಾವ್ಯ ಸಂಗ್ರಹ	ಟಿ.ಎಸ್. ವೆಂಕಣ್ಣಯ್ಯ	1931-02-16T00:00:00Z		
dli.osmania.4594	ಕವಿಕಾರ್ಯಪ್ರಶಂಸೆ	ಎಂ.ಎ. ರಾಮಾನುಜಯ್ಯಂಗಾರ್	1913-02-16T00:00:00Z		
dli.osmania.4595	ಕಂಠೀರವ ನರಸರಾಜ ವಿಜಯಂ	ಗೋವಿಂದವೈದ್ಯ ಕವಿ	1926-02-16T00:00:00Z		
dli.osmania.4596	ಚಿಕದೇವರಾಜ ವಿಜಯಂ	ಹರಿಹರ ದೇವ	1896-02-17T00:00:00Z		
dli.osmania.4597	ರತ್ನಾವತಿ ಕಲ್ಯಾಣ	ನಂದಳಿಕೆ ಲಕ್ಷ್ಮೀನಾರಣಪ್ಪ	1931-02-16T00:00:00Z		
dli.osmania.4598	ಚಿಕ್ಕದೇವರಾಯ ಬಿನ್ನಪಂ	ಎಂ.ಎ. ರಾಮಾನುಜ ಅಯ್ಯಂಗಾರ್	1890-02-17T00:00:00Z		
dli.osmania.4599	ಮನ್ಗಾರಸಕವಿ ಜಯನ್ರಾಪಕಾವ್ಯಾನ್	ಎಂ. ಎ. ರಾಜಾನುಜಯ್ಯಂಗಾರ್ಯ ಮತ್ತು ಎಸ್. ಜಿ. ನರಸಿಂಹಾಚಾರ್ಯ	1897-02-16T00:00:00Z		
dli.osmania.4600	ಮಕ್ಕಳ ಆಟಗಳು	ವಿ.ಕೋ.ಜವಳಿ	1955-02-16T00:00:00Z		
dli.osmania.4601	ಶ್ರೀ ಸ್ಕಾಂದಮಹಾಪುರಾಣಂ ೨ ಬ್ರಹ್ಮಖಂಡ	ಮೋಟಗಾನಹಳ್ಳಿ ಸುಬ್ರಹ್ಮಣ್ಯ ಶಾಸ್ತ್ರೀ	1947-02-15T00:00:00Z		
dli.osmania.4602	ಮಹಿರಾವಣನ ಕಾಳಗ	ಮಂ. ಆ. ರಾಮಾನುಜಯ್ಯಂಗಾರ್	1912-02-17T00:00:00Z		
dli.osmania.4603	ವಿಜ್ಞಾನಿಗಳ ಕಥೆಗಳು	ಎನ್.ಕೆ. ನರಸಿಂಹಮೂರ್ತಿ	1938-02-16T00:00:00Z		
dli.osmania.4604	ಸಮೂಹ	ಕೊಂಡನೂರ ಹಣಮಂತರಾಯ	1923-02-17T00:00:00Z		
dli.osmania.4605	ಅಭಿನವದಶಕುಮಾರಚರಿತೆ	ಎಂ. ಎ. ರಾಜಾನುಜಯ್ಯಂಗಾರ್ಯ ಮತ್ತು ಎಸ್. ಜಿ. ನರಸಿಂಹಾಚಾರ್ಯ	1902-02-17T00:00:00Z		
dli.osmania.4606	ವಿದ್ಯಾರಣ್ಯಕಾವ್ಯಂ	ಹೊಸಕೆರೆ ಚಿದಂಬರಯ್ಯ	1924-02-16T00:00:00Z		
dli.osmania.4607	ಗರತಿಯ ಬಾಳಸಂಹಿತೆ	ಸಿಂಪಿ ಲಿಂಗಣ್ಣ	1950-02-16T00:00:00Z		
dli.osmania.4608	ಕಸೂತಿ ಕಲೆ	ಶಾರದಾ	1950-02-17T00:00:00Z		
dli.osmania.4609	ರಸಾಯನ ಶಾಸ್ತ್ರ	ವೆಂಕೋಬಾಚಾರ್ಯ ಉಪಾಧ್ಯಾಯ	1952-02-16T00:00:00Z		
dli.osmania.4610	ಶ್ರೀ ಮಚ್ಚಿಲ್ಪ ವಿದ್ಯಾ ರಹಸ್ಸೋಪನಿಷತ್-೩	ಸಿದ್ಧಲಿಂಗಸ್ವಾಮಿ	1948-02-16T00:00:00Z		
dli.osmania.4611	ಮಕ್ಕಳ ಪುಸ್ತಕ	ಸಿ. ಅಶ್ವತ್ಥನಾರಾಯಣರಾವ್	1935-02-17T00:00:00Z		
dli.osmania.4612	ಚರಕ ಚಂದ್ರಿಕೆ	ಬಿ. ರಾಮರಾವ್	1930-02-15T00:00:00Z		
dli.osmania.4613	ಶ್ರೀರಾಮ ಪಟ್ಟಾಭಿಷೇಕಂ	ಎ.ರಾಮಾನುಜಯ್ಯಂಗಾರ್	1924-02-16T00:00:00Z		
